,Decrypt,Forbes,U.Today,Cointelegraph,BeInCrypto,Bitcoin.com,Bitcoinist,Blockworks,Bitcoin Magazine,The Block,Crypto Daily,CoinGape,The Daily Hodl,AMBCrypto,CryptoPotato,labels
21,36.07729189097881,56.63097947835922,45.170436122200705,39.84476289023524,30.258714204484765,31.915609166026115,48.49566174180884,35.69522665606605,55.19857487895272,57.794863673356865,62.083556056022644,28.71371917426586,50.08926966360637,39.75405593713125,50.119444355368614,0
22,57.51002870107952,38.25463578104973,39.16957767113395,30.623061006719414,29.61721882224083,29.599172728402273,38.11204731464386,23.94104732407464,29.357113582747324,32.52925705164671,62.220154817287735,26.751957620893204,48.26842016643948,34.89163418610891,45.01221321877979,0
23,48.36813885914652,38.95129978656769,37.59058751165867,35.743877864800965,38.18622350692749,54.8883106559515,23.735410769780476,50.12482315301895,59.32187110185623,42.52200800439586,45.669315507014595,19.92159515619278,36.34325879461625,33.57087820768356,43.260873918947965,0
24,18.05128065439371,95.8148866891861,39.16165368123488,43.12503536542257,9.271841123700142,52.9570344247316,40.85652604699135,54.71047063668569,66.11348489920299,22.400579849878948,50.39109165469805,10.362849774814787,28.730547853878566,51.12956613302231,54.36208446820577,0
25,58.348870277404785,60.48154334227244,33.796945756131954,46.947823299301994,40.87292353312174,22.852341532707214,56.035581656864714,54.71047063668569,98.12615513801575,16.597028076648716,54.658058285713196,5.0993660562916805,23.481191098690037,1.7053745687007904,29.921594858169556,0
26,39.65285383164883,7.757184902826945,11.995979845523834,25.172944366931915,13.764281783785139,29.765254855155945,84.21528140703838,54.71047063668569,0.0947386026382446,62.09020793437958,40.55580198764801,23.003320395946506,45.9652071649378,31.158173935753958,42.19392736752828,0
27,24.087420105934143,99.94660317897797,45.12669796293432,37.844341434538364,20.316690355539322,36.8486055961022,33.84977777798971,42.459240555763245,73.23507070541382,35.40566994084252,70.96632761614663,8.519387617707253,37.147300938765206,2.923705577850342,40.81384301185608,0
28,31.174254814783733,51.39196217060089,41.03493975556415,38.78140300512314,26.086687093431298,54.265553421444366,47.663150842373184,65.30562738577525,52.941242711884634,34.866075831301075,67.9893447802617,32.461980978647865,38.70480614049094,49.92053574985928,42.45648980140686,0
29,32.83524453639984,29.21646311879158,50.27682742346888,24.726835810221157,32.96390000511618,53.595805333720314,59.73863919576009,26.28701991505093,44.91118626161055,67.07082409411669,64.93373552958171,20.018457231067476,51.54138074980842,21.58963233232498,49.74737005929152,0
30,27.005714364349842,29.21646311879158,30.961425602436066,47.24257971559252,37.15426834190593,45.660528014687934,40.99680802651814,42.54085421562195,47.93127775192261,33.43191742897034,64.72026267472435,30.421089855107393,47.990885972976685,21.473542451858524,51.494935438746495,0
31,31.06629639863968,0.0051438808441162,16.66098642349243,49.52754765748978,21.726842721303303,34.57287741558893,54.374431876035835,7.676997408270836,2.783306837081909,45.08517682552338,30.673240338053024,19.179043562515922,43.50202956369945,70.43317556381226,30.26678293943405,0
32,45.615054666996,0.0336766242980957,40.44001152118047,24.60014820098877,12.894670026642936,23.5389021726755,18.428429464499157,7.676997408270836,0.0109583139419555,8.348152041435242,89.16999300320943,17.703688319991617,12.298670411109923,33.103386561075844,23.437760363925587,0
33,29.125278336661204,51.524418592453,12.005335634404965,55.83960626806532,38.25152133192335,20.438266613266684,33.45618645350138,7.676997408270836,54.78443801403046,62.55190769831339,44.23201722758157,0.012962023417154899,48.80484789609909,0.1580104231834411,39.99299888427441,0
34,24.27400718717014,5.051550269126892,13.802792196688445,35.939804145268035,34.45049384061028,23.35195724780743,53.83456601546361,50.05784630775452,30.008398111049946,25.79792946577072,37.45505993182842,16.58443258358882,41.69339169474209,57.82236531376839,31.534954748655622,0
35,32.428732961416245,47.42108037074407,40.16836719079451,29.658017239787362,16.481198519468307,25.292558073997498,53.007452763043915,58.503738045692444,44.781209694014656,38.362415997605574,51.74771845340729,16.134118164579075,27.037446573376656,34.39824630816778,39.92139444901393,0
36,26.057066470384598,12.2097780307134,25.82476277436529,27.07745067097924,14.257478036663748,40.44106442194719,40.391098856925964,41.69442430138588,31.65217500466567,43.54567074257395,50.430577045137234,12.937177593509356,28.254043843064988,41.76367223262787,42.578994709512465,0
37,39.774960428476334,13.816435422216143,22.3295615779029,32.34370729097953,27.76252230008443,23.168477416038513,28.22855358774012,61.89085001295263,46.35917127132416,38.877111202792115,40.55949409802755,28.61081299682458,17.75271823773017,32.240585486094155,29.6978160738945,0
38,21.708573613848007,43.5957208275795,37.39164066314697,33.93028310754082,29.082622853192415,43.241504185339984,10.91316667470065,58.957814797759056,48.09235751628876,19.309228929606352,53.259573578834534,19.509300432707136,17.208055406808853,25.09531080722809,22.093592087427776,0
39,36.11946940422058,7.49397873878479,55.87893561883406,36.21692359447479,35.698102414608,28.6124301808221,25.604674645832606,58.957814797759056,24.64534491300583,46.28953834374746,33.733578523000084,19.362742066383362,2.130485698580742,54.395539313554764,25.371902264081516,0
40,20.50904929637909,23.762553930282596,9.109078513251411,54.78182222161974,25.8575439453125,51.55616348439997,57.17568516731262,58.957814797759056,98.48156869411469,12.786293029785156,19.15830175081889,45.194028453393415,25.910985097289085,96.91356867551804,27.346045151352882,0
41,11.415179967880249,0.0095158815383911,32.49254214266936,24.604560697779934,17.3775358332528,26.549966289446903,94.56580231587093,26.58967301249504,55.24854312340418,22.20166176557541,54.51538237658414,23.83713400363922,26.500199620540325,29.801053802172344,25.948500491323927,0
42,44.832457209888254,49.938588589429855,35.1466668339876,48.73638103405634,14.544916720617385,28.16713347154505,38.23079854249954,75.18871799111366,61.82775965758732,35.27054950594902,62.66739872785715,13.39818499982357,8.042250459010784,52.06648343139224,51.52449242093346,0
43,24.54410458312315,49.938588589429855,34.281475841999054,48.13151819010576,59.364060822286106,43.323950842022896,26.348380496104557,49.51030686497688,36.04161640008291,50.14328807592392,48.58859460800886,11.140117224525003,50.760149605133954,66.20303004980087,40.508714432899765,0
44,26.103711399165068,22.55541682243347,30.657908852611268,51.47526069827702,29.262937056390864,31.858062371611595,40.77868074178696,51.43786132335663,49.45938289165497,45.46036334598766,42.76803263596126,14.945260062813759,44.74310508141151,59.65549349784851,49.414521030017305,0
45,31.909593641757965,62.53943641980489,27.984928753640915,31.159396370251972,34.647272527217865,45.19209321588278,57.12189823389053,33.841613928476974,40.93318039720709,25.593154033025105,36.26661797364553,28.69917943197138,23.06892596758329,94.93561685085297,25.036931335926056,0
46,46.37543906768163,62.53943641980489,48.76954033970833,43.54059308767319,32.47162964608934,16.587761273750893,62.998939057191215,41.201794147491455,96.87544703483582,20.0727766752243,80.99568088849385,38.77020478248596,9.284743666648865,97.61000275611876,40.17212050301688,0
47,31.01353347301483,62.53943641980489,18.753383457660675,59.733369520732346,2.241916209459305,25.68219279249509,40.05148231983185,41.201794147491455,8.87491504351298,1.340632438659668,68.21547895669937,56.958719275214456,14.84181098639965,41.655290552548,37.41171739318154,0
48,37.4647000006267,99.49502646923064,29.33159929055434,40.888771550221875,19.639799743890762,44.293844513595104,54.93602508848364,15.696662366390228,60.58895528316498,38.39783838817051,52.9919459269597,29.67728227376938,36.87659182718822,51.97319057252672,40.31304525477545,0
49,39.618198786463054,99.49502646923064,45.433503141005836,42.84183330395643,16.47434135278066,50.55194050073624,54.593195021152496,27.324289509228297,84.64159021774928,48.8550266623497,49.32482148471632,21.840858810088214,44.486453252680164,26.169094443321228,23.971120374543325,0
50,29.990016955595756,27.628331383069355,34.33595288682867,32.223506520191826,37.58568800985813,32.381985150277615,51.902495159043205,35.18723315662808,43.0700957775116,44.03144645690918,67.51498327805446,18.279101699590683,17.30703780284295,27.444368228316307,30.620059684703225,0
51,33.415494744594284,27.628331383069355,39.63717892765999,53.52873112026014,28.83988320827484,15.919441183408102,45.62957116535732,94.48463420073192,74.31922145187855,31.49132157365481,33.81388088067373,27.409428570951736,40.3573581805596,49.9756284058094,48.28972205519676,0
52,23.09556044638157,27.628331383069355,32.67135734741505,48.106851902875036,21.347215440538193,39.525601069132485,40.06383631910597,54.83474816594805,72.13450107309554,20.33602182681744,49.04145896434784,22.8774838587817,37.463810614177156,10.077512264251709,35.33122539520264,0
53,40.31504571437836,27.628331383069355,44.95273762279086,40.464112758636475,33.75812206003401,28.479578097661335,36.73105597496033,54.83474816594805,1.1714369058609009,52.45198458433151,0.027486681938171352,44.740172028541565,32.66282478968302,1.2590967118740084,49.74301666021347,0
54,38.94788920879364,0.5728155374526978,33.15089184504289,36.12370550632477,25.509798526763916,33.049699664115906,79.96275226275127,54.83474816594805,99.97236430644988,17.991560697555542,95.296610891819,4.018153746922811,38.60504478216171,32.11087650722928,30.81409603357315,0
55,29.378636394228256,99.83440339565276,36.75886473872445,37.997004091739655,26.394252975781757,45.76225996017456,25.425832271575928,52.9687637090683,8.774866163730621,26.550154175077164,66.04835521429777,22.05977752804756,26.034231732288998,29.853439331054688,42.034497218472616,0
56,40.14494329690933,99.83440339565276,32.836912075678505,42.49443254972759,33.118750154972076,39.67482109864553,30.88923506438732,54.16368586676462,61.28903441131115,60.044303350150585,43.502771854400635,36.956588427225746,23.991312980651855,54.38775916894277,41.92580405403586,0
57,22.815323434770107,99.83440339565276,53.99864005545775,49.505922469225794,31.2791520729661,36.3582513162068,44.38669612774482,94.09615993499756,25.797956809401512,43.401446379721165,77.73019596934319,30.08376145362854,63.966236263513565,32.32146898905436,56.3100491464138,0
58,40.59050381183624,99.83440339565276,39.99594611426195,29.590928283604708,7.953101396560669,26.780696113904316,42.61284495393435,63.50497901439667,33.26862951119741,37.3631477355957,68.2120031118393,17.15369030185368,47.93298175701728,79.7563099861145,55.068329924886875,0
59,23.049188322491116,99.83440339565276,28.954549382130306,19.644258367387874,20.337549490588053,43.414948508143425,66.7532650132974,46.33230268955231,66.47558212280273,16.540332635243733,47.40278829227794,22.10359288887544,32.76273806889852,33.79828830560049,48.23075250575417,0
60,22.182613015174866,99.83440339565276,46.624065529216416,68.26952397823334,35.43477108081182,25.680420796076458,11.229235927263895,0.1591414213180542,0.0456675887107849,45.73161403338114,0.007162988185882501,31.01096212863922,28.991814702749252,39.68910872936249,18.11667333046595,0
61,20.26694357395172,99.83440339565276,10.68925749171864,42.739743845803396,49.71269319454829,25.397747484120455,24.40827190876007,0.1591414213180542,50.358821451663964,32.723662753899895,2.2858887910842896,39.00367498397827,22.760240733623505,38.521482944488525,12.587581409348383,0
62,30.425931627933796,99.83440339565276,33.76614174672535,45.711968652904034,32.933172749148476,46.0127991437912,16.555045048395794,56.03597845349993,49.481556713581085,24.682351760566235,53.69664820340964,18.795117735862732,39.430721218769364,30.84223469098409,55.86543828248978,0
63,51.23324672381083,0.1709610223770141,37.075847043440895,40.975757191578545,15.503686666488647,28.604306706360408,40.09565272751976,22.06329649144953,40.49844145774841,45.8723880674528,59.64172532161077,15.62114263122732,36.19260415434837,29.994288086891174,64.72186290082477,0
64,50.85828751325607,0.1709610223770141,46.498596005969574,39.410846531391144,35.801129278383755,49.67527325664248,55.53310636211844,73.20683811392102,82.04363763332367,39.98183439607205,63.060132896198944,34.27141010761261,25.34520650903384,40.68312006337302,46.658275158781755,0
65,41.88657544161144,21.657148003578182,42.7340951832858,28.7739866159179,31.04833171648138,44.23540213278362,29.67000514268875,45.479523473315766,18.12506534836509,42.36580843017215,66.68219636468326,36.16473985754925,30.61411146606718,42.60169863700867,50.668140932133326,0
66,34.13779363036156,21.657148003578182,39.35592317581177,35.05543080660013,57.69113063812256,44.35988260166986,51.4081814459392,48.50857680042585,49.90338891744614,31.930422981580097,40.533891670844135,28.87703686952591,48.31646864230816,27.667785808444023,54.26683696833524,0
67,50.526511669158936,21.657148003578182,40.659589767456055,69.54309259142194,2.2828245162963867,37.65996346871058,36.89232965310415,48.50857680042585,67.1356479326884,36.02572754025459,79.60543215274811,14.68229080949511,13.38593289256096,25.0530207157135,32.525649666786194,0
68,0.05835592746734615,21.657148003578182,9.003934806043452,38.8655424118042,15.18192972455706,21.35697901248932,45.05210518836975,48.50857680042585,1.0240525007247925,28.554438551266987,47.82261326909065,0.7929062843322754,12.23457783460617,28.507169336080548,19.734245042006172,0
69,7.6533420727803145,21.657148003578182,19.458932161331177,9.087553301027842,18.797938963946173,25.18432978540659,27.850604355335236,24.765489995479584,18.166829007012502,19.33795702457428,46.970923380418256,3.6804678940003916,16.219670726702763,47.494396567344666,6.5650576894933526,0
70,17.345355714068692,21.657148003578182,32.56073711173875,40.971012805637564,19.902063757181168,20.82322557767232,44.50495503842831,31.24254159629345,39.9998140335083,35.23486968543794,55.94039419118096,11.275119121585574,15.704206270830971,50.45019934574763,30.801815607331015,0
71,30.00819700605729,21.657148003578182,19.61032713835056,30.308138555096043,29.183014801570348,22.491847972075146,33.66272412240505,23.167764478259617,40.115768313407905,31.423973648444466,55.84477875381708,17.896356327193125,16.567853731768473,49.08965677022934,22.17828929424286,0
72,33.78427028656006,21.657148003578182,47.83175301093321,41.34798074762026,17.745491862297058,26.325601153075695,32.65558414989047,21.733661823802525,44.05169432813471,18.741841728870686,45.35635682669553,14.821703235308329,42.249491810798645,50.01038312911987,36.9393757234017,1
73,19.48690414428711,21.657148003578182,35.355982184410095,17.881371225080184,29.979567602276802,45.78859104829676,44.02334578335285,16.603501026447002,39.39257226884365,28.89080580912138,39.71414566040039,11.951040544293143,28.36096967969622,39.104235768318176,36.67951022323809,1
74,16.63541793823242,21.657148003578182,59.26285435756048,27.619268212999618,21.744162340958912,10.558134317398071,37.94393241405487,23.40260148048401,33.378258347511284,17.023456522396632,73.55301901698112,16.426468843763526,1.9046798348426819,17.52209918839591,25.71372538805008,1
75,15.85677961508433,21.657148003578182,41.98617845773697,27.78598442673683,32.92436599731445,35.92354519800706,65.83517094453175,23.40260148048401,65.82813461621602,42.58391857147217,46.062695384025574,1.0049725572268169,4.2752037445704145,77.56172493100166,23.119039999114143,1
76,30.41176681335156,21.657148003578182,31.003949667016666,43.63366398546431,26.279618395002263,18.3979665239652,37.269486622376874,48.82865597804388,61.47842307885488,24.643660585085552,52.144366006056465,10.074345022439957,49.91253806012018,44.23762857913971,23.25683213197268,1
77,48.44433942011425,21.657148003578182,30.57395575138239,32.598604410886765,29.69393557623813,35.13764206852232,38.08272566114153,48.76376440127691,38.57683566483584,44.565826058387756,52.12833225727081,38.44647637822411,34.48448340098063,35.03999303687703,42.88107895851135,1
78,50.084838933414886,21.657148003578182,47.03190767246744,53.5703730252054,26.319251623418594,28.858785969870432,36.04209337915693,22.754122742584773,39.339134469628334,48.35496342607907,58.72989202087576,37.44441044330597,35.6131340776171,45.580944418907166,36.301204562187195,1
79,47.70527609757015,21.657148003578182,37.51669176246809,40.95109462738037,17.33417108654976,42.79860534838268,29.28189307451248,41.052236694556015,76.73391401767731,36.98269695043564,52.94069991661952,14.80765872531467,30.770407517751057,58.462974801659584,48.95797848701477,1
80,37.22077974906335,21.657148003578182,34.68708837032318,57.94817443404879,27.339350364424966,33.43198765069246,29.639015793800354,21.191620555790987,19.746882220109303,21.970019075605606,54.57180440425873,23.644421994686127,32.19211165394102,46.606142818927765,46.59717692570253,1
81,34.85311170419057,21.657148003578182,44.998371330174535,49.70405548810959,33.97392233212789,30.771762132644653,40.03116071224213,21.191620555790987,6.251825888951619,0.29676159222920734,54.72651422023773,6.218322962522507,5.226992070674896,46.30541900793711,12.959209829568863,1
82,21.2811928987503,21.657148003578182,41.563829481601715,2.9137425124645233,20.15659660100937,27.676941589875653,49.4799479842186,21.191620555790987,98.9921510219574,20.244036316871643,75.10611116886139,1.7055392265319824,50.25467723608017,57.08754616124289,68.7014510234197,1
83,2.575716802052089,21.657148003578182,39.04415547847748,19.65193327735452,24.377962350845337,46.34202559789022,41.25891099957859,15.462892850240072,48.68252873420715,14.525801142056784,47.05990965549763,24.547312378883362,28.52252374092738,29.8364095389843,18.108386132452225,1
84,12.429673804177177,21.657148003578182,45.63230872154236,36.817118525505066,28.54370271617716,25.921632597843807,23.042050855500356,15.416914969682693,38.76005947589874,40.54635708982294,53.348554174105324,9.677250912556282,27.941377212603886,56.42548137240939,38.58483648962445,1
85,41.54634752443859,21.657148003578182,30.375295400619507,44.10501402967117,12.086234092712402,23.317862153053284,19.44713426960839,43.24732104937235,26.688728398746914,31.242599947886035,54.95453029870987,10.22600259469903,15.427226286668043,51.70939862728119,30.65461828595116,1
86,24.50441042582194,21.657148003578182,35.84877955913544,20.720490999519825,26.94144508113032,54.56529323543821,11.618111431598663,27.808799743652344,31.777621060609818,33.32379823145659,39.99616344769796,23.69305597197625,36.59982520800371,32.077862694859505,30.10178944643806,1
87,36.387381499463864,21.657148003578182,30.553583204746246,40.665876699818504,29.224786534905434,26.199415524800617,14.31659497320652,38.51611683001885,57.318769097328186,24.59855392575264,46.86283469200134,35.06577870120173,24.87303146294185,64.03872668743134,26.361434710653203,1
88,47.5198857486248,21.657148003578182,30.45126838343484,39.93449171384176,40.50174281001091,29.644638299942017,36.89143180847168,0.6056725978851318,26.750515614237106,13.404251800643074,76.94342657923698,10.345393632139478,22.337093618181015,50.06131827831268,1.3326678425073624,1
89,28.648564964532852,21.657148003578182,24.45176175007453,2.365832527478536,13.54844905436039,9.122623668776619,1.12990140914917,0.6056725978851318,90.22445380687714,17.39920526742935,36.18052899837493,30.798273285229996,27.678201720118523,34.16455884774526,14.85679969191551,1
90,39.501033425331116,21.657148003578182,31.480929255485535,38.8995877901713,19.02955561876297,39.89169090986252,33.12244787812233,17.467926442623142,6.746932864189148,16.826822981238365,82.0294847091039,13.82291841506958,16.715047011772793,2.988901734352112,51.86758078634739,1
91,17.96414613723755,21.657148003578182,39.625082204216405,31.231625080108643,21.845415068997276,9.963520367940266,60.929495554703934,1.784137785434723,99.7790664434433,20.33307496458292,51.60286784172058,15.162538528442383,41.16452102150236,55.18085181713104,31.759346208789133,1
92,8.701715957034718,80.45379221439362,41.610287725925446,28.240486979484558,31.52230109857476,20.560460289319355,31.580472886562347,20.327653126283128,51.7020259052515,29.63984211285909,29.499708793380044,31.83405873450366,17.21073826154073,66.11610452334087,25.47614309522841,1
93,22.238088705960443,80.45379221439362,55.0299933552742,25.144225217047193,18.055630782071283,25.157329191764195,22.151638567447662,44.941950532106254,67.81205534934998,30.436188124475024,43.10195650905371,19.471705637194894,41.8735357267516,30.071088245936803,19.571504592895508,1
94,35.32626601782712,80.45379221439362,30.420891443888348,40.28675059477488,9.77583210915327,36.59738972783089,11.064340670903523,25.739052726162804,7.273422181606293,21.278850521360123,50.91173733983721,33.29486817121506,43.37764637810843,2.6517167687416077,18.06032915910085,1
95,71.9307616353035,80.45379221439362,27.14595894018809,58.549741336277556,41.72576197556087,11.694421122471491,93.31211745738983,25.739052726162804,81.16593301296234,39.42802935838699,58.49387228488922,18.73910112513436,13.66143114864826,27.428932984670002,29.462565694536483,1
96,14.940105165754046,80.45379221439362,43.1579627096653,13.917332887649536,2.0533233880996704,24.74455585082372,97.45212197303772,25.739052726162804,0.1454845070838928,4.300918181737264,66.96449269851048,0.8175551891326904,24.087634682655334,59.54745829105377,0.38203001022338867,1
97,31.418594386842514,80.45379221439362,40.493056648655944,36.45496503873305,16.12442825969897,20.024303143674675,32.82953500747681,0.36979466676712036,75.31981691718102,17.24620262781779,41.87848164754755,25.1681221028169,36.43204520146052,30.642046332359314,24.892997040468103,1
98,29.438644647598267,80.45379221439362,39.00470059168966,11.181234419345857,20.15871266523997,64.73918656508128,22.142466476985387,25.77087558232821,64.94102577368419,35.20399952928225,65.90386453796836,17.947061813395955,50.28062708237592,62.91037678718567,25.399380549788475,1
99,41.05972285781588,80.45379221439362,58.35095461871889,43.43186691403389,27.059669871079294,28.214426977293833,54.26819995045662,49.29770181576411,29.20279289994921,25.361642986536026,52.31245279312134,13.688656428585881,32.95004092730009,58.11891896384103,7.058329617275911,1
100,32.27762144345503,80.45379221439362,40.81159770488739,45.41488066315651,38.828777740983405,41.75134241580963,29.612970176865073,33.5192314603112,56.29568951470511,20.10359155635039,58.51859853548162,14.48451817035675,39.08470094203949,21.845713257789612,24.020412067572277,1
101,32.36757384406196,80.45379221439362,40.20107937486548,44.77829980222803,27.21928097307682,34.3602540401312,38.552202035983406,52.35614962875843,1.2369344631830852,19.742849469184875,39.18127462267876,25.85320089544569,46.828352212905884,50.104716420173645,35.41266707813038,1
102,17.264906565348305,80.45379221439362,36.80889741940932,0.20057857036590568,0.8043020963668823,29.044401916590605,25.983500480651855,52.35614962875843,50.51838904619217,9.39818223317464,59.25244859286717,3.1473096679238712,64.45335017310248,0.13425201177597043,21.17709219455719,1
103,48.170411586761475,80.45379221439362,50.80881970269339,4.19233962893486,17.161624133586884,44.29777172895578,92.21141537030537,52.35614962875843,0.016331672668457,44.038614961836075,58.457505106925964,0.1544840633869171,67.16463948999133,19.081012532114983,35.968078885759624,1
104,27.228749436991556,80.45379221439362,32.06076543582113,35.96098671356837,33.9895883027245,30.586735407511394,20.701157450675964,40.05703926086426,49.23327937722206,32.385040670633316,24.78235438466072,18.423267757451093,28.713232477506,47.574339509010315,26.22484713792801,1
105,36.70330804127913,80.45379221439362,26.331667737527326,44.795889579332794,26.681826346450382,48.65303635597229,24.662963931377117,52.031002193689346,46.394235108579906,59.86860046784083,56.68053299188614,18.848539143800735,28.49855601787567,50.40687173604965,48.97174098912407,0
106,42.50599185625712,80.45379221439362,50.73755866005307,28.06031121449037,21.138788163661957,49.67931442790561,34.36344315608343,33.84956307709217,24.755521416664124,37.408439964056015,56.92173060443666,17.787434935569763,42.82233975827694,43.9657136797905,46.93830358354669,0
107,14.448003967603048,80.45379221439362,44.53196734189987,40.87157740312464,3.7134291310059395,25.92817937072955,35.14556556940079,46.859363534233786,60.12266684662212,41.50558199201311,64.14367434653369,17.254997009322757,56.05532614623799,52.457946042219795,23.767142636435374,0
108,10.50811439752579,91.85132682323456,42.42883732444361,41.01754585901896,6.794354090323815,16.989536335070927,51.630464621952605,15.283729987485069,40.06329874197642,35.32966843673161,27.925267815589905,10.483331812752617,30.941103971921482,50.45307065759386,28.64727989623421,0
109,0.08326172828674315,91.85132682323456,63.62829953432083,1.037725806236267,4.344244003295898,8.824812372525534,49.292147904634476,15.283729987485069,75.00272393226624,46.326905488967896,33.22449392742581,24.09155035720152,36.7804229259491,55.39710342884064,25.27903988957405,1
