,coin-id,close-price,market-cap,volume
947,bitcoin,28498.94463304862,550949831049.3949,10085380788.870918
2504,ethereum,1823.0003798253083,219561711559.01,6199278060.289369
6909,tether,1.0011873383652106,79772056639.103,18039579982.77989
874,binancecoin,315.083596866553,49738899676.69931,413653443.0436453
7326,usd-coin,1.0004878367823886,32545586598.082077,2683337551.384104
5958,ripple,0.5108643384082717,26419768893.369,1966596473.942674
1268,cardano,0.3939027697020029,13824277589.68826,388714587.1512622
2171,dogecoin,0.0818635216563789,11367807248.46466,959436194.238667
6604,staked-ether,1817.0164614408343,10718411591.528517,11485372.372078491
4310,matic-network,1.1123306462452345,10100312145.01483,251528936.83935064
6418,solana,21.083500216310668,8133720019.793032,251948585.428472
5516,polkadot,6.349662387121178,7731363330.22935,150087142.66423145
871,binance-usd,1.0003236990995026,7555925683.456747,2508179993.549326
4084,litecoin,92.68151186487864,6733719657.632175,634242629.9278827
6228,shiba-inu,1.1197089633377678e-05,6605580547.310153,415732335.503553
7146,tron,0.0665232836454423,6052370651.024399,355448660.6955192
621,avalanche-2,17.791512522443888,5800058806.9967165,138456550.1373662
1845,dai,0.9998222113291412,5096243348.783532,99930651.89187992
7271,uniswap,6.099976197571637,4596201008.216763,57770389.40947745
7710,wrapped-bitcoin,28578.829200035623,4299056830.753939,92414982.0084207
1359,chainlink,7.548796064431952,3903401955.406336,207376782.57079545
6948,the-open-network,2.263819524168217,3340178895.8712406,29610802.615693577
1620,cosmos,11.396600395172106,3333760024.061862,138187154.50420356
3996,leo-token,3.395767715267651,3158608848.382422,551199.0025686811
2494,ethereum-classic,21.27376895429097,2985182963.9327497,154021901.11303768
6646,stellar,0.1083850737382502,2888230260.623839,123359326.0018752
4654,monero,156.92088821221304,2846827798.6084576,64005797.43070589
5081,okb,41.71894785452823,2503041655.8793936,16229127.470763631
919,bitcoin-cash,126.31047742870705,2440053073.4898586,137882865.0516501
2660,filecoin,5.754970014949828,2370384236.8788195,171393507.15143943
3225,hedera-hashgraph,0.0706454962048749,2164096450.7259126,90056014.30214755
4023,lido-dao,2.4070310593819806,2075595298.48191,68835528.60761368
7152,true-usd,1.0006358974684753,2042741908.8508725,632374814.2541858
421,aptos,11.26577065906314,2029198457.706946,76533789.69759375
5734,quant-network,125.16710131114326,1820353122.8975608,15473242.8511524
1716,crypto-com-chain,0.0693514103703307,1751764330.682253,10357843.026679875
4833,near,1.989130945168852,1722625966.0293777,61132964.83568598
