,coin-id,close-price,market-cap,volume
384,bitcoin,34556.8421269449,647741224116.9337,32453802891.01519
971,ethereum,2087.518723787417,243040539437.434,30629329805.72042
2568,tether,1.003851388366101,62957687636.87211,63879176758.65697
343,binancecoin,291.0298352850683,44886803415.530174,1659011933.41546
517,cardano,1.3318537800819263,42550282680.16134,3158547739.8562355
853,dogecoin,0.2575669823049822,33435820027.86124,2479287618.662367
2230,ripple,0.6488563939917608,29942729066.831112,2838366693.7156167
2746,usd-coin,1.0029938462261665,25325494703.804653,2348213560.603896
2059,polkadot,15.775887722002627,15872501595.64575,755671286.8360317
341,binance-usd,1.0054436284434958,10100109888.45309,4047062866.913161
364,bitcoin-cash,502.60158318092937,9392369767.86176,3681116042.730482
2718,uniswap,17.748392141619405,9235160280.727997,253662366.82440743
1544,litecoin,137.79527695877204,9171444374.184813,2744348970.794032
2396,solana,33.11418086907624,9040653316.656572,674515112.3947256
559,chainlink,18.863588310689217,8207485515.2499485,983184174.915378
1620,matic-network,1.1264268348819002,7102463317.675646,836895696.8182393
2586,theta-token,6.967625634495668,6956355721.667237,250120318.86551356
2883,wrapped-bitcoin,34486.95724546603,6678204132.544526,407816256.4058329
1358,internet-computer,49.66037343402859,6640710694.468481,863728996.6315031
2468,stellar,0.265524647668918,6162095876.79386,429817998.2775184
966,ethereum-classic,43.41370789786146,5547178348.545676,2866261480.622288
2763,vechain,0.0795317636520971,5179140595.927795,689167267.3253092
729,dai,1.0027054581350685,4956971357.661382,461843972.91323113
2651,tron,0.0654678363969686,4680048542.361799,1105633905.932893
1030,filecoin,56.50724998310845,4675847747.116051,513830665.0161235
2337,shiba-inu,8.083126501122764e-06,4025118336.983586,513588676.50726175
1723,monero,213.19541718861944,3820998505.921111,186006812.53514403
950,eos,3.85950375091752,3695310519.25674,1285003975.8610792
625,compound-usd-coin,0.0221170648693254,3577666861.408972,7941563.026034226
654,cosmos,10.89154726855281,2973119514.5491004,396698232.522859
56,aave,227.5838094758979,2920550588.796373,313504167.32814115
363,bitcoin-cash-sv,154.69648329748858,2901965728.235051,1174924819.2099752
149,amp-token,0.0587926723488794,2838109057.957329,36732345.89740645
540,cdai,0.0215662011278384,2789616598.485968,46901415.777735546
1888,okb,10.41467308809329,2780233150.092564,275505745.7724077
686,crypto-com-chain,0.109160812904437,2758002793.762696,59938276.934679486
124,algorand,0.8451493734438098,2594443564.391693,218787981.201504
1459,klay-token,1.0234874841212491,2538891398.429138,46355446.25393949
549,celsius-degree-token,5.979997456655419,2530588886.648621,35099976.57572486
1954,pancakeswap-token,13.34352991781796,2506844615.8047085,178358985.64950666
622,compound-ether,41.75975196605776,2402187201.0607367,3528436.5739998603
1797,neo,33.287875280506974,2347590064.704277,464905176.05061513
2563,terra-luna,5.542342682971971,2318581423.2955046,97084412.0201194
