,coin-id,close-price,market-cap,volume
458,bitcoin,39751.58457509862,747085951935.0547,27751046040.329308
1102,ethereum,2724.5322427136302,319613239659.44226,29356647318.25012
2818,tether,0.9936301319601356,62018887952.65087,49828010654.856514
413,binancecoin,334.9795053490896,51783149635.80224,1127855648.6059818
600,cardano,1.3781957776839509,44244306618.72718,1727438117.272854
2451,ripple,0.7314367904089276,33994364798.13678,2915778567.791885
3008,usd-coin,0.9999243841597766,27590796350.718475,2605149115.997084
968,dogecoin,0.2016497002340549,26408177704.10388,962533708.8344772
2268,polkadot,19.1805497367464,19483236487.043167,1291235791.1619103
2979,uniswap,23.546564925203725,12203745070.555143,552814277.791703
411,binance-usd,0.9981021326663309,11981697743.329,3441200186.982268
643,chainlink,24.20083346938293,10745747765.74576,1193169797.4075668
436,bitcoin-cash,548.6976540632587,10352660170.59497,3274330766.4030814
2628,solana,35.90548260385135,9803376069.99858,453652890.7804349
1722,litecoin,142.7558527011646,9551279815.204298,1576458971.9509697
3159,wrapped-bitcoin,39777.83817771475,7705515559.963682,516220304.49061793
1801,matic-network,1.05307621706725,6788082028.00795,478893880.1373623
1097,ethereum-classic,51.71505506787226,6682381881.509254,2525157100.9798
2711,stellar,0.2807156136507995,6591238110.051254,452766967.5327046
2838,theta-token,6.0767307953510326,6095814490.390681,276066437.4418928
2812,terra-luna,14.55043996684892,6057224216.543862,782392049.3828653
3027,vechain,0.0882769457052473,5766991895.636629,585620851.2388817
1515,internet-computer,39.391565642823984,5427215767.588934,167519712.9022444
833,dai,0.9951163678341826,5414461051.251522,481278660.6143
1169,filecoin,56.4933978505122,5343079485.3996525,435763683.8035009
2087,okb,18.726927752918154,5018150084.365559,524255355.22090906
714,compound-usd-coin,0.0220664343061615,4940043070.225581,31174532.2361041
2906,tron,0.0675211619709479,4842934084.450417,988493599.152252
94,aave,338.89286852862244,4386782849.673326,327419982.95303434
1915,monero,245.02344556184,4380927443.788811,223034017.6551172
624,cdai,0.0215187575821042,4177324788.576239,24258312.296435013
711,compound-ether,54.606584444935365,4119985513.251948,8814094.319390547
1229,ftx-token,37.76039310256398,4016852752.792317,65142219.59780096
1079,eos,4.114571278933381,3958097562.0105033,1010353911.135244
2157,pancakeswap-token,17.566571691892133,3616718426.6145945,213012119.07773823
746,cosmos,12.797567242383003,3561839819.7144823,158641938.12575915
780,crypto-com-chain,0.1261836410776302,3189821639.448223,32879502.44798418
2827,the-graph,0.6680880811158199,3161950910.4921703,113736454.9560774
2565,shiba-inu,6.23258413767277e-06,3099748228.369664,199716998.48708987
1995,neo,43.55431552733796,3079189744.944863,392459027.8772067
193,amp-token,0.0614202866663869,2950212080.059945,44983378.47508715
1681,leo-token,3.013066580415879,2859121546.2107325,3466135.935289821
1627,klay-token,1.0830105365308658,2690988422.457293,66915002.74667424
1772,maker,2966.5158277822406,2681399264.4602194,89620642.10058646
2819,tezos,3.1817794826875083,2675143182.1299047,84988509.51651137
435,bitcoin-cash-sv,139.43921336411898,2636635576.6172748,284459065.6513374
165,algorand,0.8260441309946281,2624257932.097299,150389606.50245553
633,celsius-degree-token,5.951858539253502,2518191344.821038,5761735.0784086455
712,compound-governance-token,463.7294794726021,2500009739.389765,293660311.9152741
1530,iota,0.8715407825464879,2430239123.880868,33430638.27563854
299,axie-infinity,43.94023420179134,2422686103.4653983,1623084808.9500225
291,avalanche-2,13.654777952388084,2368444093.901032,57307038.31955908
2366,quant-network,176.222451040387,2282506482.3180265,80676179.19653498
2840,thorchain,7.886500283023722,2151728351.8662844,200364701.85828927
480,bittorrent-old,0.0031754310416591,2085402512.907608,450944548.6775396
2815,terrausd,1.0017429881221291,2053400082.548689,51049918.52481724
1380,hedera-hashgraph,0.2178749692267387,2026005092.9928684,50717068.98852869
1061,elrond-erd-2,102.46181911116508,2001467244.285608,45612989.57952208
2697,staked-ether,2725.6338554372246,1985519415.9295423,5932675.913229329
1652,kusama,215.0968839022493,1929761384.6001296,117429884.328152
866,decred,136.20299059019152,1795546772.971132,25347569.383675236
1443,huobi-token,10.59502663595429,1779003353.247663,455687248.2140272
2746,sushi,8.758866256652121,1691887535.0014873,218608137.7862484
849,dash,161.2386478205552,1661918442.9328823,395989696.3583909
1376,havven,9.663952053036972,1633707720.7307189,93052097.51422396
3113,waves,16.26135231683559,1629820125.404516,101915063.31553282
2837,theta-fuel,0.3100979143151831,1603549089.3383913,30094773.373879947
1437,huobi-btc,39687.26526178305,1584073394.4228427,29534061.080418263
1993,nem,0.1665762499702227,1501465287.344849,56835547.12776204
507,blockstack,1.3686766798717205,1438242754.7401097,70686716.02330624
661,chiliz,0.2648268541571322,1414895067.5615728,141604012.53370094
3251,zcash,118.64731743722514,1348369262.3819518,548708405.9128509
1073,enjincoin,1.4047675600130516,1310881266.29079,124708570.71001858
2499,safemoon,2.195362910120072e-06,1274047970.737291,12992535.014519691
1191,flow,22.3799756104674,1246052527.692358,185603667.03253752
1385,helium,13.252505975046247,1235216759.601949,8107799.73041737
2911,true-usd,1.0005334974689708,1223657648.4668925,82822908.9346479
3220,yearn-finance,33107.13510317929,1184988768.9377446,175119345.8870398
1413,holotoken,0.0063554235075675,1124720851.74376,83717857.76484132
909,deso,100.08580897024768,1054499115.0931298,332410.7639103552
1990,near,2.459396215231932,1046938549.1862866,43269783.3908414
2798,telcoin,0.0176861409117705,1006348654.8099488,20373136.478166517
3274,zilliqa,0.0812733046170966,1002559993.2455168,55812137.56045653
357,basic-attention-token,0.6701753183586504,999246625.3171062,96178204.80749504
2021,nexo,1.779102018857573,999002225.425686,9333734.354454769
859,decentraland,0.7273500967301794,964506920.7196478,115901608.4490851
3185,xdce-crowd-sale,0.0779425433088431,956617652.403688,3554878.867021822
441,bitcoin-gold,54.42683096906783,953273769.3489631,44468681.96276246
2180,paxos-standard,0.9988908094816408,911369046.1901412,60444804.76447567
8,1inch,2.347564506786331,894247218.8548774,137261623.28610682
342,bancor,3.642291840828448,865262133.255856,68863821.33707385
2364,qtum,8.005173643787591,831536887.6401268,194697753.6343252
1649,kucoin-shares,10.414237355255562,815382715.6680826,31903188.093653727
1364,harmony,0.0779899989718317,812013473.297992,19612529.056275528
2578,siacoin,0.015887388118964,767428199.112293,67626492.48164286
933,digibyte,0.0518236609272115,755447566.2312688,21563140.52001084
2206,perpetual-protocol,17.064279933665805,753360779.4723372,69116613.673979
1112,ethos,3.4211730950174624,752152447.4589056,9453909.97226811
