,coin-id,close-price,market-cap,volume
888,bitcoin,19941.780543296303,382675302196.4898,39514419053.17687
2324,ethereum,1453.3769102089225,174798760594.58777,8386970426.225097
6406,tether,1.000600970171644,66317495370.291145,47848357206.29852
820,binancecoin,294.1442843030924,47947758393.05579,741863436.7457082
6785,usd-coin,0.9992147243519256,43462592152.31972,4189713677.320875
5532,ripple,0.3866854348676511,19580764523.903866,1170148577.9979725
817,binance-usd,1.0000502900318275,16366894105.750025,10450106673.675991
1186,cardano,0.3453714599228635,12093797768.19843,410767751.6782783
2014,dogecoin,0.0843157423552742,11623302622.6605,795233432.8657678
3994,matic-network,0.9323591524424998,8360594098.000654,429818656.9401026
4716,okb,30.60393658046188,7530633096.518314,23596064.38702352
6132,staked-ether,1437.8452118724613,7006794615.662371,19135455.58356016
5950,solana,18.279734593696567,6767551967.350333,1221076768.198037
5120,polkadot,5.404097385583974,6418896549.379607,228790043.3560822
3785,litecoin,86.43957194320865,6218154640.207044,755466357.0884287
5782,shiba-inu,1.0215885807946331e-05,6009682401.533925,455305536.8015137
6617,tron,0.060148411020466,5518478068.028133,334015331.4351685
1709,dai,1.0007505641332424,5085029489.975249,224135393.6875882
571,avalanche-2,15.953889852104112,4970302679.39047,627559332.8619415
6735,uniswap,6.295797342332454,4746241777.987224,115527931.79585062
1505,cosmos,12.405990753899438,3628577962.223899,184866839.1089659
7132,wrapped-bitcoin,19796.45239347512,3624266770.254763,227950220.3540068
3707,leo-token,3.500511004067038,3265544795.303946,463361.6137392328
6442,the-open-network,2.217932292553427,3259414896.42863,38094557.19000798
1268,chainlink,6.604702129043819,3247231543.878825,283412029.3198254
4309,monero,170.5519385937273,3093376203.2059293,105291381.1459604
2314,ethereum-classic,21.6342457496296,2999160287.373563,369658777.9771978
862,bitcoin-cash,123.43238355636788,2381135336.9162145,574944228.536852
6173,stellar,0.0845911578927465,2216581557.594186,77360612.19840671
5334,quant-network,125.65866667823636,1826242551.6493056,36603694.78524
369,apecoin,4.948572118964551,1823556738.196211,300419889.35443586
1592,crypto-com-chain,0.0715527725747732,1807548198.6003568,38512345.86053909
3730,lido-dao,2.1030207956541886,1751642627.9470236,166758867.1423974
4485,near,1.9494329597434077,1651906639.8900464,215743260.6989012
264,algorand,0.2216120603691437,1591948508.3773687,79128747.97765915
6833,vechain,0.0201235114282563,1454087216.0618024,65703950.72648142
2469,filecoin,4.01277055286914,1443352115.02733,191075644.61406812
3298,internet-computer,4.603565284620313,1306725474.0230036,35522008.48389564
2983,hedera-hashgraph,0.0506309552157225,1276759461.1427152,33801647.43340414
2275,eos,1.0129724675179894,1100673832.3727975,97263964.92213666
6395,terra-luna,0.0001773322722618,1062977524.8655348,185161403.70751023
593,axie-infinity,9.106494101261095,1043934918.0038264,215346483.152971
2580,frax,0.999839181727177,1018211200.174722,13415823.746849988
128,aave,71.24020020179042,1013110328.9192638,123392415.9843742
6451,the-sandbox,0.6210098043783557,971390441.9531796,401903160.6367828
2527,flow,0.9281511245671352,965485022.8887098,65076667.38895159
1775,decentraland,0.5265596125071665,957966186.035866,525948537.9830728
2234,elrond-erd-2,39.111772439441545,943534727.0234554,28464303.656574223
6464,theta-token,0.8931384836989363,894892177.7352957,26186814.13109774
4937,paxos-standard,1.0005588487053605,890883185.7968669,2601325.6424705377
391,aptos,6.83925311214253,888747639.2771753,619190030.6473941
6622,true-usd,1.000124966029158,847716202.0882584,51528006.26013037
861,bitcoin-cash-sv,43.75885387233107,844642080.7225052,48177545.58484795
3149,huobi-token,5.172081643447188,838537244.7292526,12443990.187157454
6411,tezos,0.9142004358123198,836302278.9561036,26129689.463950437
2427,fantom,0.2929867081104794,744636626.0295258,318133710.3658256
3622,kucoin-shares,7.576298798370395,737421808.9938213,1221843.009350985
6788,usdd,0.9826814173943448,712641180.6577641,19782485.481285844
1314,chiliz,0.131963455780579,705309184.5122027,153606387.02500445
925,bittorrent,6.9421266677366e-07,661999834.6228453,9735335.585250257
6626,trust-wallet-token,1.5350122418358518,639617824.9191426,60309907.20390185
3931,maker,687.1864333560317,619696016.7602149,21195268.47886941
4877,pancakeswap-token,3.584167369993576,601948194.2526731,30949044.026512533
7374,zcash,45.29462341586669,597442863.0070788,56531566.76944732
3562,klay-token,0.1901398422146016,584755660.0803133,28005773.34564765
2717,gemini-dollar,0.9993348326289928,573434721.956913,797475.3511683038
1749,dash,51.50059187384218,571002558.6558272,86942909.23352729
6433,the-graph,0.0764094431502861,565824686.4103036,68191975.04097533
3322,iota,0.2017687800570456,561078144.4516395,12977654.700323014
6519,tokenize-xchange,6.879593162451849,548212678.9490798,8529238.221628312
2162,ecash,2.8317369436128543e-05,547351229.9792134,9529153.40482124
5548,rocket-pool,28.123873113843317,535597180.26549727,5333819.334674356
2691,gatechain-token,3.622379031493439,526756748.0010249,539168.5749814383
1442,compound-usd-coin,0.0227182171677549,526295127.1084411,12.945205186766271
4501,neo,7.460541139983066,526252014.1156938,28696280.99937902
1673,curve-dao-token,0.8023678062957068,522016776.2640913,115023492.06299052
4935,pax-gold,1896.018952697764,515946382.2646645,15136648.83977829
2508,flare-networks,0.0428214746921601,515014042.81918,34342941.81475741
4702,oec-token,28.7209256792281,513180892.7491724,3485816.5868826336
2579,frax-share,6.769577737860372,494088454.6530183,16362664.09677267
6469,thorchain,1.646512877700564,494070500.9963346,76467143.47156782
892,bitdao,0.4636016589066471,489777966.9168824,24154181.66241196
6403,tether-gold,1896.0959287855887,466849497.2278354,868664.7986551855
2969,havven,1.921129592500702,462480654.31161207,37055282.07521953
1226,cdai,0.022212691056165,460212535.9754069,5036.007056338808
4236,mina-protocol,0.5362499343704911,432058427.8295328,20827649.57696526
4838,osmosis,0.8396314203884032,430438298.36598855,18551895.57953125
2789,gmx,50.98484811345612,427549679.5993975,24473849.843880877
5374,radix,0.0419824449945767,423647878.9028386,385930.4109618304
1436,compound-ether,29.23577092942686,417166687.831308,150.0424931381446
475,arweave,8.339103945306064,416753134.5903482,35753029.719887115
7416,zilliqa,0.0259953088033863,416205350.5992405,163954993.75338224
3227,immutable-x,0.5414076181794428,414765420.0937421,18917460.788508765
4544,nexo,0.7278736876840035,407790266.58711576,23841727.40507356
2317,ethereum-pow-iou,3.6650100176141582,394536798.2789272,17298553.488048155
2649,gala,0.0508651548573149,383349876.5597276,954199736.2064128
13,1inch,0.4648930689976469,370697590.8866165,21026127.702894576
7231,xdce-crowd-sale,0.0266042068603413,367284922.4551696,2776174.64885534
1109,btse-token,2.2457246577788608,363876210.1356372,32258.94609830291
1202,casper-network,0.0329122685412604,351857662.3952909,8364899.218245679
