,coin-id,close-price,market-cap,volume
501,bitcoin,43859.32614724109,827840965059.6127,30859918334.565014
1232,ethereum,3013.493232032077,355017980604.5097,19400423828.622337
3171,tether,1.0019639273595349,69520021605.50893,59373450628.82089
659,cardano,2.116651930152184,67871265795.13519,2092736072.8648608
456,binancecoin,387.5183524683549,59862261975.878426,1699723204.644169
2753,ripple,0.952996640574888,44546255848.78191,3810704690.68687
2957,solana,141.1837464924982,42018890336.78696,2213933967.637082
3391,usd-coin,1.004599483169473,31692881418.685444,2866947561.08854
2538,polkadot,28.618114087839533,29647004904.201897,946076212.7442868
1082,dogecoin,0.2046670238720075,26892267860.924446,772968140.0613307
3165,terra-luna,38.378442283092575,15292549297.293665,1028518483.685922
316,avalanche-2,66.47007244890037,14651539302.696323,984994428.32164
454,binance-usd,1.0031987236670998,13055840026.141722,4164222357.717361
3359,uniswap,23.444191741619605,12160020538.521397,517424055.80485976
709,chainlink,23.92999747979145,10859891607.807625,921098524.958979
1909,litecoin,153.1453759499212,10228958668.177526,2404772315.829891
824,cosmos,36.21846475319402,10139395033.772402,892469363.4548703
174,algorand,1.6229051458968469,9756316893.22112,413084157.8640462
482,bitcoin-cash,502.19057002919993,9457946290.829418,6960019927.778112
3556,wrapped-bitcoin,43894.15714813076,9060203660.947432,762449598.5037677
2004,matic-network,1.1284211734577194,7527251752.850457,586344643.7719287
1683,internet-computer,45.09551652676728,7512523067.952463,225464935.98659965
3047,stellar,0.2797836327238457,6643428977.667574,372666600.1488989
1303,filecoin,60.1105916799632,6579570546.112307,924519595.7597356
3281,tron,0.0894986898352883,6418268353.952703,975275033.7576264
3413,vechain,0.0951330737093689,6342980357.972847,485414067.7076463
1368,ftx-token,51.60736703724362,6225910577.171021,395892106.7621997
925,dai,1.0057846688609382,6199628073.4703865,658703252.6915635
1227,ethereum-classic,46.99712971789994,6117912102.936242,4425839772.664217
787,compound-ether,60.3497911071693,5602538030.143399,10155854.903515017
3173,tezos,5.990525942150536,5145548099.985734,436361440.368963
3198,theta-token,5.036934209110459,5036791383.44276,209739883.24500597
1144,ecash,0.0002469719761135,4674950086.994382,174482163.77567425
2131,monero,251.02864317785472,4520499909.461659,237997717.04382867
326,axie-infinity,74.594176072341,4329863214.5512495,648661115.8651451
2417,pancakeswap-token,18.884835318393907,4289177180.7925167,210076476.1336228
2338,okb,15.887791050365587,4212636326.615795,423121627.1711287
