,coin-id,close-price,market-cap,volume
438,bitcoin,32383.78112696872,605357009416.7555,29070652059.995014
1053,ethereum,2003.7239214521076,233005814487.5354,25849497421.028152
2707,tether,1.0025354811618212,62271271235.8455,55470910634.56419
395,binancecoin,293.84319116155376,45239141513.15342,1744179795.3191714
576,cardano,1.1763500815292975,37555390538.67549,2012660704.7002156
2888,usd-coin,1.007643507980877,26993133328.154568,2544159241.75215
2351,ripple,0.5737055813634152,26445756208.820637,2019404552.77175
927,dogecoin,0.1915879421457505,24902296662.105995,3663618236.022215
2172,polkadot,12.401542039727646,12507872639.32874,943414148.436684
393,binance-usd,1.0073976581019095,11389359652.969172,4162571146.073916
2859,uniswap,16.768448517662996,8689643628.797651,384141492.3870195
417,bitcoin-cash,432.6480710119056,8097600406.595327,3149075123.3534346
1647,litecoin,118.24795114382208,7866951800.433402,1770138958.9477773
2524,solana,26.672396972929985,7243897344.253764,573149420.4413202
619,chainlink,15.31258112436443,6710757534.488321,876707518.0570658
3028,wrapped-bitcoin,32246.61588400005,6249275703.22973,344782245.4455671
1723,matic-network,0.8916623627080229,5654339691.734202,2068269781.3720164
1048,ethereum-classic,43.05319524221398,5498552365.72422,2799807113.424919
2602,stellar,0.2291480382873063,5318808030.783534,413109694.3429093
796,dai,1.0042804741867124,5246019482.368279,391381889.2032639
687,compound-usd-coin,0.0222604140584265,4930637221.615732,47780645.798962325
1452,internet-computer,33.71838028380697,4599460883.2994375,249468787.6549529
2726,theta-token,4.370567618611224,4352740126.569271,325206998.2044344
2906,vechain,0.0661882691986949,4301453941.216683,648791102.3416188
1115,filecoin,46.51458927006397,4172524855.029862,475115333.437303
600,cdai,0.0217103289254816,4028428132.2652063,3677794.1658900366
2791,tron,0.0541617135595301,3865817169.632204,873895770.7880119
1834,monero,197.7807686576768,3537766234.927381,185235433.08394095
1031,eos,3.515747658902999,3367768884.0030923,1178119842.3589878
89,aave,259.3447851880691,3311985014.9535565,334963749.74647415
2462,shiba-inu,6.587741222903164e-06,3271058295.5830145,416543345.09432185
1175,ftx-token,28.311805033609893,3005764997.3944607,179272299.77260378
1998,okb,11.221219209865229,2989477197.198669,245925432.9997071
718,cosmos,10.485530113811503,2884623021.237014,459772111.5050122
684,compound-ether,40.10835570864196,2811101745.277599,11588398.410531506
2702,terra-luna,6.665604532782996,2793643695.441809,194493638.842798
751,crypto-com-chain,0.1103935402185955,2780016510.089248,38042124.90637281
2066,pancakeswap-token,12.971394928244685,2570512382.906674,182275251.3938996
1607,leo-token,2.592602386676783,2452481368.49102,2205756.0005783443
158,algorand,0.7780977249858892,2424944936.265105,178512905.05872813
1557,klay-token,0.9614154830778928,2383321739.241616,63305181.29861508
416,bitcoin-cash-sv,123.16534521218584,2304475727.6398296,278567709.8094685
609,celsius-degree-token,5.273496847283567,2223351908.017482,17183638.705539245
1695,maker,2442.313320238105,2193178085.362684,81655950.29664981
183,amp-token,0.0434937454303722,2081696973.7431011,20411779.356728643
685,compound-governance-token,376.1135154917805,2023142193.6736944,238870265.2554892
2705,terrausd,1.0050088286663688,2020551243.8842115,48970048.24824797
2708,tezos,2.4076094761491955,2012100322.6427543,82383198.92243041
1908,neo,28.04872350234441,1974232331.0069184,315316028.47306806
279,avalanche-2,10.48464238349115,1801373126.7105627,50500988.706786565
1466,iota,0.643711720834128,1782278323.8831992,42393887.56243603
2716,the-graph,0.5555296597827929,1604199619.094616,88464966.04575507
1579,kusama,175.23791503071368,1567451327.3915086,160058640.29360807
2399,safemoon,2.667786491453214e-06,1541611688.5339353,16988201.90066768
1322,hedera-hashgraph,0.1708281631855067,1523015888.9814136,47283447.91332191
1013,elrond-erd-2,76.74258320529198,1487028120.2576869,43410018.64030548
829,decred,112.32076288133032,1471009372.447421,24269662.049711667
2725,theta-fuel,0.2764315526736109,1464710044.4892564,134282407.6397995
1383,huobi-token,8.502570762058227,1422073709.0101116,840336012.7035452
813,dash,139.7006189020169,1421201651.8016846,894766909.7993708
460,bittorrent-old,0.0021536802841031,1415621005.585158,135788198.22530338
1318,havven,8.4364376181849,1411654185.4299595,163456099.42689434
2638,sushi,7.057326369119185,1355643680.809152,258813024.84003088
2589,staked-ether,1986.890551037097,1299848473.9935868,16360434.161902037
1377,huobi-btc,32170.896994625982,1280739124.4682646,6382380.075926929
2985,waves,12.831257922277745,1275515763.502487,95335279.82196014
2796,true-usd,1.0075648716874477,1267062644.7933004,88682947.69173646
1906,nem,0.1397335805061783,1253607354.185578,225528285.88951656
287,axie-infinity,22.182551067641185,1237283150.7033727,905945303.9001564
636,chiliz,0.2266983344510998,1207716693.1962852,240663220.87200043
2728,thorchain,4.2848167807752855,1151419557.0322218,122839873.33282387
3115,zcash,95.83614735731496,1069449035.181275,680635227.8329313
871,deso,100.71320683382494,1059543783.5272936,548518.352034331
486,blockstack,0.966095603999316,1021609596.9656506,48774535.63661301
1025,enjincoin,1.0954420111297103,1019706622.0986378,144140389.08302152
3087,yearn-finance,28404.895187242248,1007269314.7946278,196780085.85123911
1327,helium,10.83449176766889,988284929.5127451,10478730.04391162
2265,quant-network,74.01909813439164,954043850.395172,17231783.592571203
2089,paxos-standard,1.0056951232885296,907635705.9768592,77152803.40506996
3054,xdce-crowd-sale,0.0720895001766819,879081823.9895256,5004506.00546554
1354,holotoken,0.0048515727806417,859169301.7120361,70900166.96407501
2688,telcoin,0.0141316520166555,804835377.9883537,52836211.28669606
1933,nexo,1.409553255977504,787974224.7715261,10407511.230218258
1138,flow,14.403254372120683,766278302.5207698,82775598.01861873
823,decentraland,0.5801036598039508,766119950.5194334,85223763.66896082
1903,near,1.8315965135513916,758602365.4078921,30143381.431328747
341,basic-attention-token,0.5017835462432216,743688370.2255248,71258215.12109528
1576,kucoin-shares,9.532538479719385,742697921.3016515,21706971.764094863
3138,zilliqa,0.0588173079843836,718419209.7837188,64804832.21651716
421,bitcoin-gold,38.606168388404384,673867019.045338,22038948.5328413
328,bancor,2.841035469197633,662669044.972903,62164846.78152052
1307,harmony,0.0638807312436633,657306985.4798193,34491168.71930528
1733,mdex,1.1568133715728253,652215099.6308252,44543198.307152346
688,compound-usdt,0.0214323683449176,638923286.5952678,2027506.1895401184
2738,titanswap,6.348940679585226,637054249.9440647,1684021.319086597
986,ecomi,0.0032148882691422,633793090.7662654,4348962.522131907
2263,qtum,5.395865792569267,556776650.355128,134671623.02739418
3126,zencash,48.9668910593523,551833076.2398669,24764074.98495345
