,coin-id,close-price,market-cap,volume
822,bitcoin,19153.039779986982,367301644901.367,22339104401.38417
2157,ethereum,1294.2710513882173,156488571589.45505,7512521119.536691
5915,tether,1.0000606748135323,68433385613.54075,27880038583.928944
6270,usd-coin,1.0001337366144318,45868986890.18036,2652330671.312619
757,binancecoin,270.9230856875024,44244724963.92678,411506006.6892125
5099,ripple,0.4880393259972368,24372617617.304382,1366104521.1582768
754,binance-usd,0.9999740145534252,21210470038.769665,5229126849.231064
1097,cardano,0.3814679269243617,12901537611.637196,400079678.543493
5496,solana,31.141224150324152,11138186203.67174,481852424.7749899
1877,dogecoin,0.059937900996278,8177056888.747869,193764226.16642296
4722,polkadot,6.170286131792819,7157412350.284423,143942887.81035906
1586,dai,0.9998275963438468,6201620668.994049,237872850.0890296
5341,shiba-inu,1.0179337730782648e-05,6002860353.699509,117437766.2815609
3685,matic-network,0.7834650153618961,5833656185.463179,168674941.61824882
6108,tron,0.0617944483964789,5704359905.90395,410850196.1068665
5662,staked-ether,1286.842154103643,5697820052.219713,6910148.133032344
530,avalanche-2,15.948162812989985,4728714085.16282,109226315.7904929
6593,wrapped-bitcoin,19155.085097510997,4682769722.166423,109440755.8537763
6218,uniswap,6.0587182276260085,4568938391.425436,65133312.18623727
4353,okb,16.44417260927255,4138526565.532895,27005156.470520947
3424,leo-token,4.140077809277698,3866204673.299681,738207.0156168572
3497,litecoin,52.19887675435327,3724382471.199377,242516878.2831754
1173,chainlink,7.147271475254349,3513516513.0317497,210611641.0967648
1393,cosmos,11.746409931363186,3435628052.6214547,185571267.24596876
2147,ethereum-classic,23.835160910129755,3261953115.755271,244054252.4342285
2425,ftx-token,23.35541204529543,3121522162.754218,23129819.73519176
5700,stellar,0.1164749812470598,2978373607.866555,80393876.64019768
3978,monero,144.86210937001505,2629123585.6114,63608970.84455577
1475,crypto-com-chain,0.1022189003047815,2578407033.1096973,19460557.986504637
4140,near,3.154414540256405,2541698381.317971,118562726.63274412
253,algorand,0.3147767443114218,2212072133.3510327,55127012.16400295
797,bitcoin-cash,111.92945925821704,2148980150.9586425,469733718.001962
4911,quant-network,153.5947323410534,2062328145.6224835,32935731.880084064
5902,terra-luna,0.0002869321168675,1973134566.2224069,384418756.08103377
6316,vechain,0.0228106095421593,1654199586.583775,38422721.874282025
2349,flow,1.5588149128318494,1615191452.4320016,16872086.868300527
2773,hedera-hashgraph,0.0659118070150577,1605281543.451757,168907492.280578
2298,filecoin,5.146268423833635,1531547509.493471,58299291.15395533
1164,chain-2,0.0704084528117662,1512282965.2635894,4975983.955876928
345,apecoin,4.717310223591598,1482696587.9406743,166058286.67190906
2396,frax,0.9977942785983632,1359303213.5572236,19098516.87678297
3052,internet-computer,5.063339409539591,1356248583.9491124,45844014.32460026
2074,elrond-erd-2,55.591817263159896,1314875327.8649457,32241489.24875571
5918,tezos,1.3566630399488244,1224721159.7628698,12053635.3098516
550,axie-infinity,11.550756911038423,1185623003.709156,47125124.98568238
1651,decentraland,0.6483079570555123,1175937854.4300337,69861655.79262474
5954,the-sandbox,0.7789917528997562,1171481063.1373024,89167804.57346788
2113,eos,1.0393565368600044,1051398159.0027184,123056812.99408887
1216,chiliz,0.1902822319309384,1017639745.6704208,131043406.93249148
5968,theta-token,1.0151775889678885,1016254499.326684,12409799.978562614
129,aave,71.58662607412867,1011774521.766692,62128682.35395784
6018,tokenize-xchange,12.038929830247492,963039096.0117491,25398717.064726893
1337,compound-usd-coin,0.0226559954016389,953254388.0373684,3.1548527473595303
